ID,Year_Birth,Education,Income,Kidhome,MntWines,Customer_Age,Customer_Generation,Customer_Age_Group,Customer_Age_Group2,Education2,Kidhome2,Amount_Group
1958,1973,PhD,55012.0,0,582,46,Generation X,Adults,Adults,PhD,0,301-1000
8799,1984,PhD,38175.0,1,70,35,Millennials & Generation Z,Adults,Adults,PhD,1,41-100
1351,1956,Master,58656.0,0,962,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
1045,1965,Undergraduate,52117.0,0,112,54,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
7732,1978,Undergraduate,64813.0,1,293,41,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
8070,1973,PhD,54222.0,0,199,46,Generation X,Adults,Adults,PhD,0,101-300
477,1986,Undergraduate,83512.0,0,1060,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,
7832,1959,Master,77520.0,0,940,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
2202,1978,Undergraduate,41154.0,0,44,41,Generation X,Adults,Adults,Undergraduate & Master,0,41-100
7396,1966,Undergraduate,80398.0,0,342,53,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10340,1984,Undergraduate,35196.0,1,75,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,41-100
10091,1956,Undergraduate,60230.0,0,520,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
7629,1977,Undergraduate,22108.0,1,5,42,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10640,1974,Undergraduate,44392.0,1,87,45,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
3498,1976,PhD,55424.0,0,462,43,Generation X,Adults,Adults,PhD,0,301-1000
6742,1979,Undergraduate,17688.0,1,2,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
1172,1983,PhD,92491.0,0,979,36,Millennials & Generation Z,Adults,Adults,PhD,0,301-1000
569,1991,Undergraduate,90273.0,0,704,28,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
4686,1962,PhD,82571.0,0,861,57,Generation X,Adults,Adults,PhD,0,301-1000
1381,1982,PhD,38513.0,1,172,37,Millennials & Generation Z,Adults,Adults,PhD,1,101-300
2634,1979,Master,16653.0,1,5,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
10905,1955,Undergraduate,42586.0,1,194,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,101-300
1000,1961,Master,74881.0,1,505,58,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
3828,1951,Undergraduate,71107.0,0,533,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
8605,1964,PhD,46910.0,1,48,55,Generation X,Adults,Adults,PhD,1,41-100
10304,1959,Undergraduate,18690.0,0,6,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,0-40
4351,1955,Undergraduate,37244.0,1,18,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,0-40
10129,1966,Undergraduate,82427.0,0,482,53,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
2499,1958,Undergraduate,75342.0,0,204,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
10092,1954,Undergraduate,70044.0,0,1073,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,
7500,1967,Undergraduate,79146.0,1,245,52,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
5796,1963,Undergraduate,77437.0,0,560,56,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10556,1959,Undergraduate,54984.0,0,173,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,101-300
1064,1971,PhD,42403.0,1,22,48,Generation X,Adults,Adults,PhD,1,0-40
48,1964,Undergraduate,55761.0,0,136,55,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
7610,1983,Undergraduate,37292.0,1,275,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,101-300
263,1945,PhD,45576.0,0,56,74,Baby Boomers & Older,Seniors,Seniors,PhD,0,41-100
10814,1947,Undergraduate,70321.0,0,303,72,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
9710,1969,PhD,58086.0,0,708,50,Generation X,Adults,Adults,PhD,0,301-1000
9292,1952,Undergraduate,81795.0,0,324,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
7881,1946,Master,66835.0,0,620,73,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
5847,1969,Undergraduate,69901.0,0,312,50,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
737,1949,PhD,80360.0,0,1493,70,Baby Boomers & Older,Seniors,Seniors,PhD,0,
3571,1961,PhD,63342.0,0,918,58,Generation X,Adults,Adults,PhD,0,301-1000
7807,1974,Undergraduate,44989.0,0,98,45,Generation X,Adults,Adults,Undergraduate & Master,0,41-100
3878,1980,Undergraduate,31859.0,1,3,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
5092,1949,PhD,51569.0,0,380,70,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
2154,1971,Undergraduate,30372.0,1,15,48,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
3798,1968,Undergraduate,41120.0,1,24,51,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
3524,1971,Master,39763.0,1,80,48,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
5247,1955,PhD,38725.0,1,31,64,Baby Boomers & Older,Adults,Seniors,PhD,1,0-40
5883,1972,Undergraduate,77981.0,1,138,47,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
2118,1964,Undergraduate,62905.0,0,166,55,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
8812,1979,Undergraduate,13533.0,1,12,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
6616,1975,Undergraduate,59481.0,0,178,44,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
2797,1977,Undergraduate,72117.0,0,707,42,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
4328,1986,Undergraduate,21955.0,1,5,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
9167,1956,Undergraduate,67131.0,0,465,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
10560,1980,PhD,36802.0,1,16,39,Millennials & Generation Z,Adults,Adults,PhD,1,0-40
2631,1982,Undergraduate,71853.0,0,358,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
5534,1975,Master,47808.0,0,123,44,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
5093,1974,PhD,25509.0,1,40,45,Generation X,Adults,Adults,PhD,1,0-40
7592,1946,PhD,51012.0,0,102,73,Baby Boomers & Older,Seniors,Seniors,PhD,0,101-300
8895,1985,Undergraduate,70596.0,0,347,34,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
8584,1952,PhD,85431.0,0,376,67,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
2694,1967,Undergraduate,42664.0,0,21,52,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
8910,1955,Undergraduate,42586.0,1,194,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,101-300
7433,1985,Undergraduate,29760.0,1,64,34,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,41-100
164,1977,PhD,28973.0,0,206,42,Generation X,Adults,Adults,PhD,0,101-300
10477,1973,PhD,39435.0,1,71,46,Generation X,Adults,Adults,PhD,1,41-100
2681,1984,Undergraduate,65370.0,0,71,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,41-100
5283,1976,PhD,42473.0,1,93,43,Generation X,Adults,Adults,PhD,1,41-100
9645,1968,Undergraduate,64590.0,0,920,51,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10678,1959,Undergraduate,71232.0,0,653,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
7261,1971,Undergraduate,34600.0,1,199,48,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
9648,1967,Undergraduate,46904.0,1,153,52,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
2870,1973,Undergraduate,49094.0,0,376,46,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
8008,1983,Undergraduate,36075.0,1,46,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,41-100
1513,1979,Undergraduate,60839.0,1,600,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,301-1000
6173,1979,Undergraduate,77298.0,0,425,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
1419,1950,Undergraduate,34026.0,1,18,69,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
9150,1963,PhD,48918.0,1,52,56,Generation X,Adults,Adults,PhD,1,41-100
7960,1962,Undergraduate,82122.0,0,734,57,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
1250,1976,Undergraduate,37697.0,1,34,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9905,1952,Undergraduate,34074.0,1,135,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,101-300
10691,1960,Master,28520.0,1,11,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,1,0-40
7002,1955,Undergraduate,62535.0,0,163,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
2952,1977,Master,36273.0,1,29,42,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
8439,1964,Undergraduate,63404.0,0,734,55,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
762,1981,Undergraduate,75774.0,1,340,38,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,301-1000
2831,1976,Undergraduate,78416.0,0,453,43,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
6977,1974,Undergraduate,75702.0,0,1073,45,Generation X,Adults,Adults,Undergraduate & Master,0,
6289,1951,Master,59385.0,1,135,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,101-300
4168,1966,Undergraduate,37070.0,1,231,53,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
8397,1951,Undergraduate,44689.0,1,18,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
9284,1958,Undergraduate,53977.0,0,620,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
6237,1966,PhD,7144.0,0,81,53,Generation X,Adults,Adults,PhD,0,41-100
3130,1964,Undergraduate,18701.0,1,12,55,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
1619,1956,Undergraduate,90369.0,0,292,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
1990,1974,PhD,63159.0,0,965,45,Generation X,Adults,Adults,PhD,0,301-1000
5513,1966,Undergraduate,37758.0,1,27,53,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
269,1963,PhD,46757.0,0,777,56,Generation X,Adults,Adults,PhD,0,301-1000
8093,1969,Master,79734.0,0,572,50,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10513,1992,Undergraduate,63207.0,0,438,27,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
10177,1954,Undergraduate,72071.0,0,531,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
2549,1983,PhD,21840.0,1,17,36,Millennials & Generation Z,Adults,Adults,PhD,1,0-40
5782,1982,Undergraduate,58582.0,0,402,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
10057,1951,Undergraduate,72282.0,0,503,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
10307,1956,Undergraduate,50387.0,0,369,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
8566,1961,PhD,32583.0,1,5,58,Generation X,Adults,Adults,PhD,1,0-40
2415,1962,Undergraduate,62568.0,0,362,57,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
5684,1971,Master,44635.0,1,56,48,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
8334,1971,Master,33316.0,1,79,48,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
9166,1968,Undergraduate,63967.0,0,387,51,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
1440,1978,Undergraduate,52513.0,0,367,41,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
78,1969,Undergraduate,25293.0,1,15,50,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
5441,1965,PhD,54111.0,0,267,54,Generation X,Adults,Adults,PhD,0,101-300
5302,1986,Undergraduate,78394.0,0,298,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,101-300
4687,1958,Master,80739.0,0,674,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
1087,1975,Master,22669.0,1,16,44,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
6859,1987,Undergraduate,29236.0,1,37,32,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
9860,1959,Undergraduate,44911.0,0,159,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,101-300
7129,1962,PhD,54693.0,0,686,57,Generation X,Adults,Adults,PhD,0,301-1000
5866,1974,Undergraduate,48186.0,1,97,45,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
10521,1977,Undergraduate,54809.0,1,63,42,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
7393,1978,Undergraduate,41580.0,1,56,41,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
7849,1970,PhD,80336.0,0,209,49,Generation X,Adults,Adults,PhD,0,101-300
332,1957,Undergraduate,47743.0,0,198,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
9847,1955,Undergraduate,62972.0,0,313,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
531,1954,PhD,57333.0,0,941,65,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
9576,1982,PhD,32313.0,1,86,37,Millennials & Generation Z,Adults,Adults,PhD,1,41-100
6906,1953,Master,84953.0,0,167,66,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
7419,1968,Master,27071.0,1,8,51,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
3170,1957,Master,68148.0,0,389,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
8527,1965,Master,65735.0,1,239,54,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
7872,1975,PhD,86836.0,0,179,44,Generation X,Adults,Adults,PhD,0,101-300
9931,1963,PhD,4023.0,1,5,56,Generation X,Adults,Adults,PhD,1,0-40
10595,1990,Undergraduate,30093.0,0,2,29,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,0-40
4609,1966,PhD,57705.0,0,383,53,Generation X,Adults,Adults,PhD,0,301-1000
5010,1988,Undergraduate,25008.0,1,2,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
4427,1995,Undergraduate,83257.0,0,536,24,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
11148,1975,Undergraduate,22280.0,1,2,44,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
1168,1978,PhD,72159.0,0,322,41,Generation X,Adults,Adults,PhD,0,301-1000
9595,1961,Undergraduate,64260.0,0,539,58,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10163,1984,PhD,82733.0,0,712,35,Millennials & Generation Z,Adults,Adults,PhD,0,301-1000
2886,1971,Master,74290.0,0,1121,48,Generation X,Adults,Adults,Undergraduate & Master,0,
6710,1951,Master,58217.0,2,68,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,41-100
5316,1976,Master,21024.0,0,36,43,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
9029,1972,PhD,70116.0,0,707,47,Generation X,Adults,Adults,PhD,0,301-1000
521,1985,Undergraduate,54006.0,1,174,34,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,101-300
1459,1966,PhD,69063.0,0,666,53,Generation X,Adults,Adults,PhD,0,301-1000
1630,1979,Undergraduate,61825.0,0,162,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,101-300
3254,1971,Undergraduate,70886.0,1,407,48,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
9064,1982,Undergraduate,69109.0,0,823,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
3678,1973,Undergraduate,60208.0,1,488,46,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
4227,1968,Master,32889.0,1,28,51,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9467,1984,Undergraduate,34738.0,1,3,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
8486,1971,Master,30538.0,1,284,48,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
2186,1977,Undergraduate,82326.0,0,938,42,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3286,1967,PhD,26642.0,1,13,52,Generation X,Adults,Adults,PhD,1,0-40
8602,1964,Undergraduate,69932.0,0,412,55,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3722,1972,Undergraduate,44503.0,1,31,47,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
6715,1948,PhD,60200.0,0,502,71,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
4796,1952,Undergraduate,49638.0,0,18,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,0-40
9612,1987,Undergraduate,23830.0,0,1,32,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,0-40
3766,1959,Master,33051.0,0,100,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,41-100
1399,1958,Undergraduate,72905.0,0,407,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
1570,1951,PhD,69702.0,0,664,68,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
3426,1975,Undergraduate,70300.0,1,1045,44,Generation X,Adults,Adults,Undergraduate & Master,1,
3074,1984,PhD,70643.0,0,1218,35,Millennials & Generation Z,Adults,Adults,PhD,0,
8341,1969,PhD,30396.0,1,15,50,Generation X,Adults,Adults,PhD,1,0-40
5180,1968,PhD,50616.0,0,128,51,Generation X,Adults,Adults,PhD,0,101-300
6461,1969,Master,62772.0,0,581,50,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
7679,1985,PhD,30298.0,0,6,34,Millennials & Generation Z,Young Adults,Adults,PhD,0,0-40
10702,1984,Undergraduate,52413.0,1,185,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,101-300
7505,1957,PhD,44155.0,1,22,62,Baby Boomers & Older,Adults,Seniors,PhD,1,0-40
5113,1971,PhD,86979.0,0,584,48,Generation X,Adults,Adults,PhD,0,301-1000
10858,1975,Undergraduate,76532.0,1,355,44,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
2961,1982,Undergraduate,42081.0,1,175,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,101-300
2747,1988,PhD,67546.0,0,864,31,Millennials & Generation Z,Young Adults,Adults,PhD,0,301-1000
3010,1989,Master,88420.0,0,957,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
5790,1985,Undergraduate,31158.0,1,25,34,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
6892,1968,Undergraduate,61671.0,0,641,51,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
1743,1974,Undergraduate,69719.0,0,273,45,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
3578,1949,Undergraduate,49160.0,0,122,70,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
5558,1954,PhD,90933.0,0,1020,65,Baby Boomers & Older,Seniors,Seniors,PhD,0,
4619,1945,PhD,113734.0,0,6,74,Baby Boomers & Older,Seniors,Seniors,PhD,0,0-40
8780,1950,PhD,59292.0,0,378,69,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
10789,1964,PhD,45759.0,1,42,55,Generation X,Adults,Adults,PhD,1,41-100
10779,1983,Undergraduate,22148.0,0,15,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,0-40
5896,1987,Master,73395.0,0,272,32,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,101-300
2337,1971,Undergraduate,29819.0,1,9,48,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10951,1968,Undergraduate,45688.0,0,279,51,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
544,1954,Undergraduate,62820.0,0,398,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
17,1971,PhD,60491.0,0,637,48,Generation X,Adults,Adults,PhD,0,301-1000
10680,1986,Undergraduate,33235.0,1,45,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,41-100
3265,1959,Undergraduate,35701.0,0,21,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,0-40
5623,1980,Master,31535.0,1,15,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
5832,1960,Undergraduate,92556.0,0,493,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
5544,1970,Undergraduate,67384.0,0,957,49,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
6417,1971,Master,80573.0,0,829,48,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
5831,1967,Undergraduate,77870.0,0,1017,52,Generation X,Adults,Adults,Undergraduate & Master,0,
7101,1963,PhD,52278.0,0,953,56,Generation X,Adults,Adults,PhD,0,301-1000
10176,1968,Undergraduate,57107.0,0,159,51,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
2326,1990,Undergraduate,18929.0,0,32,29,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,0-40
4385,1981,PhD,36038.0,1,23,38,Millennials & Generation Z,Adults,Adults,PhD,1,0-40
2929,1976,Undergraduate,20180.0,0,18,43,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
10686,1965,PhD,34230.0,1,15,54,Generation X,Adults,Adults,PhD,1,0-40
2546,1977,Undergraduate,31878.0,0,23,42,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
3283,1972,Undergraduate,70932.0,0,200,47,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
3138,1956,Undergraduate,91249.0,0,1324,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,
4994,1943,Master,77598.0,0,1193,76,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,
7966,1959,Undergraduate,80982.0,1,505,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,1,301-1000
3112,1977,Master,22701.0,1,2,42,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10872,1969,PhD,55212.0,0,1103,50,Generation X,Adults,Adults,PhD,0,
2181,1970,Undergraduate,70617.0,0,353,49,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
1867,1957,Undergraduate,64849.0,0,652,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
1518,1965,Master,62694.0,1,379,54,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
5734,1974,PhD,61917.0,1,46,45,Generation X,Adults,Adults,PhD,1,41-100
2878,1947,PhD,67472.0,0,162,72,Baby Boomers & Older,Seniors,Seniors,PhD,0,101-300
1458,1982,Master,21059.0,1,8,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
7007,1968,Master,29543.0,2,17,51,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
6200,1951,Undergraduate,75903.0,0,340,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
1403,1975,Undergraduate,34984.0,1,8,44,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
4827,1956,PhD,54998.0,0,154,63,Baby Boomers & Older,Adults,Seniors,PhD,0,101-300
6250,1949,PhD,54356.0,0,710,70,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
9291,1959,Master,34242.0,0,8,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,0-40
2478,1973,Undergraduate,25410.0,1,2,46,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
1139,1984,PhD,73356.0,0,1050,35,Millennials & Generation Z,Adults,Adults,PhD,0,
5138,1950,Undergraduate,28320.0,0,19,69,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,0-40
5393,1977,Undergraduate,23763.0,1,22,42,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10413,1984,Undergraduate,72570.0,0,274,35,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,101-300
5015,1976,Master,34529.0,1,68,43,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
10868,1951,Undergraduate,70792.0,0,344,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
10676,1982,Undergraduate,63211.0,0,145,37,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,101-300
2495,1974,Master,83891.0,0,217,45,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
7842,1968,Undergraduate,36065.0,1,18,51,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9955,1954,Undergraduate,39898.0,0,69,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,41-100
6663,1940,PhD,51141.0,0,144,79,Baby Boomers & Older,Seniors,Seniors,PhD,0,101-300
2162,1976,Undergraduate,56939.0,0,256,43,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
3434,1951,Undergraduate,80872.0,0,483,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
7919,1976,PhD,72335.0,0,1285,43,Generation X,Adults,Adults,PhD,0,
5626,1964,PhD,61798.0,0,338,55,Generation X,Adults,Adults,PhD,0,301-1000
6428,1950,PhD,76842.0,0,605,69,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
8514,1976,Undergraduate,29478.0,1,8,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10448,1956,Undergraduate,46998.0,0,172,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
2109,1990,Undergraduate,96843.0,0,448,29,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
7530,1950,PhD,56551.0,1,67,69,Baby Boomers & Older,Seniors,Seniors,PhD,1,41-100
8925,1965,Master,70053.0,0,512,54,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3009,1962,PhD,71670.0,0,1462,57,Generation X,Adults,Adults,PhD,0,
6355,1978,Undergraduate,44359.0,1,20,41,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
3517,1952,Undergraduate,40887.0,1,50,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,41-100
1158,1966,Undergraduate,48877.0,0,102,53,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
6203,1947,Undergraduate,74485.0,0,499,72,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
7165,1972,Undergraduate,64474.0,0,381,47,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3595,1963,Undergraduate,77226.0,0,631,56,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
8537,1949,Undergraduate,72643.0,0,526,70,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
4331,1978,Master,85738.0,0,913,41,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
6281,1966,Undergraduate,55686.0,0,673,53,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
